raw,processed,label,score
,diketahui pula semua merek vaksin covid dari juta dosis vaksin yang disuntikan sudah mendapatkan izin dan terus mendapatkan pengawasan dari bpom jadi jangan ragu ya manteman,positive,0.9954327344894409
,dengan hadirnya vaksin pfizer target baru vaksinasi covid di indonesia mencapai juta dosis per hari pada september simak selengkapnya dalam artikel ini,neutral,0.9924917817115784
,don believe many of you understand how bad our covid situation is becoming here ini the treasure valley wanted tryout share my experience as family doc these pasti few days sok you belum sih why sama sok concerned,negative,0.997583270072937
,the chinese mainland on tuesday reported no new locally transmitted covid cases meanwhile tuesday saw new imported cases six of which were reported ini guangdong four ini yunnan three ini shanghai two ini tianjin dan one each ini beijing zhejiang fujian dan guangxi,neutral,0.9846000075340271
,the health system is already overwhelmed andami nang ospital ang hindi nya tumatanggap ng patients kasih puno nya talaga hindi kok kinakaya kung gano kakak out of touch sa reality ang taong tryout,positive,0.7580307126045227
,firm believer that if someone really wants tryout kill mereka will find way right now my concern is covid ini texas,neutral,0.994916558265686
,cannot believe me dan my son have covid right now know god will get ujian sekolah through this,neutral,0.9974470138549805
,alt fed ba kan jerome powell ge en haftaki vercin mesajlar ndan destek bularak dolar zerine rmanm whatsapp giri,neutral,0.997292697429657
,alt fiyatlar euro lgesi enflasyon verisinin klanmas ndan sonra avrupa merkezbankas politika iya lar varl al program azalt lmas nya dair yorumlar yla dura anla whatsapp giri,neutral,0.9934824109077454
,der erste teil hoffentlich ist angekommen danke aber wir brauchen mehr und eben ber einen langen zeitraum also bitte alle covid test die ihr nicht braucht bitte an uns senden wir verteilen sih dann gratis nat rlich,neutral,0.7659412622451782
,would like tryout sih what race ethnicity is more prone tryout believing bullshit kinda have hunch but its better if itu exposed by you teman-teman,neutral,0.9177606105804443
,the lgbt dan sending them tryout hell dan hates women aborting there babies dan hates non whites dan that biden is the antichrist dan aku are ini the end times dan that the covid shot if get be microchip that what mereka believe,neutral,0.7156493663787842
,junhao are going tryout china september tryout december tryout spend time with their families dan di some solo activities that have been postponed because of covid the rest of the group will continue promoting ini korea,neutral,0.9833594560623169
,jun dan the will return tryout china untuk their pending work due tryout covid dan the rest members will continue the promotion,neutral,0.9961252808570862
,bu deh erli al laki-laki dewasa ayr nanti lar abd deh den fazla sayang lah hastanedeki veriler incelenmi toplam yatan hasta belirlenmi,positive,0.9885542988777161
,amp selected ini modern world the sciences daily terima kasih tryout,neutral,0.7288582921028137
,especially on jam dead locked roads mths lockdown will deplete any household of hotel gas car funds,neutral,0.9973801970481873
,my gosh god ble the philippines though leaders are humans as jadi strongly believe mereka harus be role models tryout society especially tryout the youth calling out someone untuk his weight is totally disrespectful,neutral,0.9799845814704895
,human health holdings has some of the look dan fundamentals of po ible trade turnaround but market belum enamoured with last night profit ale maybe just covid services atau were gaming hk employment subsidies,neutral,0.9942528605461121
,wah mudik ini have good time,positive,0.9828773140907288
,maaf pr sn ilo nya rok schodek rozpo itu nya mld odvaha tryout naz vat sn en roce kdy itu dil inil miliard daje dob vrcholn expanze maj spolykat st boleh skoro etinu ro produkce ekonomiky,neutral,0.9931818842887878
,his cultists also believe that dead was as good as anyone could ve done chose his marks jadi he masih playing them,neutral,0.9944819211959839
,vaccine too is misnomer itu nya ve tryout believe that these things would stop with covid vaccine propose health apa,neutral,0.9203061461448669
,dagdag apa niya marching order ng pangulo ang whole of nation approach upang labanan ang covid kayak kinailangan nila ang tulong ng psdbm upang mas mabilis nya mabili ang mga gamit para sa frontliners,neutral,0.8474554419517517
,have you checked your employees mental health lately profe ionals need tryout be empowered on how tryout cope with stre during the covid pandemic watch the full video dan find ways on how hari profe ionals belum help employees promote good mental health,neutral,0.9682493209838867
,global digital social learning as strategy tryout promote engagement ini the era of christopher jeremy lin adam beaman,neutral,0.9964344501495361
,ang kagawaran kasama ang buong sektor ng kalusugan sayang hinihikayat ang mga pilipino nya magpabakuna laban sa covid upang maiwasan ang pagka ospital at pagkamatay dahil dito,positive,0.8749672770500183
,pagod nya tayo pero kakayanin natin tryout bahagi ng mensahe ini pasig city mayor vico sotto sa mga kawani ng lungsod matapos magpositibo sa covid ang hilang empleyado ng city hall,neutral,0.9188371896743774
,this is unbelievable,neutral,0.9337305426597595
,hello tolong find the unroll here don believe many of you understand how bad our covid situation talk tryout you soon,neutral,0.9975342750549316
,you maksud like the people that died of coronavirus,neutral,0.9965141415596008
,this pandemic has divided the profesional vs against much based on politics when ini fact the virus is just virus covid doesn care who you are atau what you believe ini itu going tryout try dan consume your body no matter what,neutral,0.9843406081199646
,chinese leaders promote conspiracy theory that the virus came dari secret american military facility this theory is also promoted ini songs by chinese rappers,neutral,0.9879986047744751
,pruebas gratis deh covid hoy primero deh septiembre en bogot estos son los puntos deh atenci,positive,0.9722603559494019
,american veterans ini the era of covid reactions tryout the pandemic posttraumatic stre disorder dan substance use behaviors the covid pandemic mau have compounding effect on the substance use of american veterans with posttraumatic stre,neutral,0.9961779117584229
,listening tryout pre konferensi amp ini disbelief when asked why he says anak-anak are ini no more danger dari covid tahan dari ordinary flu he told reporters he ll apa out articles dari amp the he refuses tryout follow science dari atau even,neutral,0.9886808395385742
,itu really shld defy belief that there hasn been robust checking proce ini place but this dari the govt that wasn checking paling arrivals dari aus untuk pre departure tests itu shouldn be hard but mereka expose ujian sekolah tryout lockdowns instead,neutral,0.9925060868263245
,our study has implications untuk respiratory virus mitigation public health measures should ethically promote behaviors that prevent communicable diseases the sudden onset of covid compelled adoption of mask mandates before efficacy could be evaluated,neutral,0.9973918199539185
,itu took over years dari the first known smallpox vaccine until itu was perfected weeks aku lost precious time with the covid vaccine because china wasn very forthcoming dan trump didn really care about virus never believed had pct protection,neutral,0.9431358575820923
,las autoridades ghanesas han promovido desde antes deh lah deh sin embargo el en crece pido que los en lea mas,positive,0.9317235350608826
,intere ante que governador lah fl rida apa ou os ltimos dias promovendo fortemente tratamento precoce que ningu conhece resultado sem scara contra vacina qual resultado que,neutral,0.9872274398803711
,florida gqp strongholds buck on measures desantis has taken tryout promoting covid antibody treatment sold by the pharmaceutical company as way tryout fight the delta variant follow the,neutral,0.9940966367721558
,enough is enough either you care about the health dan safety of the paling needy atau you actually believe ini personal responsibility saya ue mask mandate with enforcements atau show you actually stand by these things dan repeal all speedlimits,neutral,0.7211146354675293
,yet another sekolah shooting one dead but apparently children are more traumatized about wearing mask tryout sekolah then sekolah shooting,neutral,0.9880654811859131
,when asked why she accepted other mandatory vaccines dari the military mchaffie didn have an explanation as tryout why rejected the covid vaccine if itu was against her religious beliefs,neutral,0.9942100048065186
,di people really believe ini ivermectin atau bleach atau tide pods will cure covid seriously presenting this information as true should be crime vaccine dan mask up there is more serious variant then delta on its way,neutral,0.9876272678375244
,you need tryout concentrate on our disgusting health system all this reply tweeting tweeting get off dan di something tryout save lives your unbelievable,neutral,0.9948348999023438
,deben existir consecuencia all del escarnio blico hacia aquellos que andan promoviendo muerte con su discurso antivacunas,neutral,0.9954079985618591
,if only people would believe ini the science ini pandemic people used masks many countries use them often tryout stop virus spreading medical staff use them daily why belum trust masks largest mask study yet details their importance untuk fighting covid,neutral,0.988129734992981
,what does diligently qualify as lockdown belum taking off your mask tryout drink impo ible you don remember ini nyc of the people were at rumah that were hospitalized if you believe the news while locked down,neutral,0.9971476197242737
,the ini the last couple of days is promoting ivermectin untuk backing the seditionists at the capitol siege calling untuk tryout be impeached amp saying is fascist mereka don care about you only themselves never believe atau vote untuk the,neutral,0.9739514589309692
,ayon sa ched wala pang isang porsyento sa kabuuang bilang ng sekolah personnel at estudyante ang nahawaan ng covid at ang lahat ng mga ito sayang pawang nakaranas lamang ng mild symptoms,neutral,0.9884359836578369
,cars lined up ini front of pioneer park with signs promoting masking ini schools just few blocks away the profesional choice mask demonstration was taking place,neutral,0.9737053513526917
,you believe player that is vaccinated won test positive untuk covid during the season dan be sidelined untuk games ini the nfl,neutral,0.986237645149231
,kayak apa,negative,0.9973189234733582
,medical reasons untuk belum getting vaccinated you have adaptive due tryout prior exposure tryout flu amp cold atau already had you show antibody reactivity against covid atau you reply under natural immunity your health saya ues put you at risk science belum beliefs,neutral,0.9966505169868469
,when push comes tryout shove you find out what people really believe more at,neutral,0.9940347075462341
,ki soru tek cevap sipri ye reply covid salg tidak nya ekonomisi zde rken silah sat lar zde artm ve trilyon dolar olmu soru silah reten lkeler bar ister mi soru sat lan silahlar zde sini alan ortado lkelerinde bar olur mu,neutral,0.9622161388397217
,petrol piyasalar opec ekim sayang tidak bin varillik bir retim ar daha iya yapmayaca yla ilgili karar nya odakland whatsapp giri,neutral,0.979487955570221
,four women soccer team players on athletic scholarship at western michigan university allege the sekolah requirement that students be vaccinated against covid tryout play violates their religious beliefs,neutral,0.9922661185264587
,panibagong shipment ng sinovac coronavac covid vaccine ang dumating sa bansa nitong martes august nasa milyong doses ang naturang bakuna nya binili ng pamahalaan para sa malawakang vaccination program,positive,0.7654029130935669
,ini der droht derzeit wieder eine auslastung des gesundheitswesens natalie rden ungeimpfte die pandemie verl ngern impfgegner sollen deshalb auf ein intensivbett verzichten,neutral,0.9955534338951111
,murakoze cyane hon minister inama muhora muduha umunsi umunsi nk urubyiruko turabizeza kudatezuka ku rugamba rwo kwiyubakira igihugu urubyiruko muri ibikorwa bihindura imibereho myiza abaturage umuturage nibyo dushyize imbere nkuko mwabidutoje,neutral,0.9780028462409973
,player opts out coach believes he needs tryout tinggal away dari team dan facility if he opts out player secretly records coach leaks itu tryout pre his own spin of events maaf but ca idy was cancer let itu go there reason no other players atau former players are on his side,neutral,0.9970744848251343
,epidemiologists sayang cases are rising exponentially but authorities says the situation is under control dan are warning against spreading fear tonight aku have accountant dari government dan lawyer dari the opposition gentlemen who should aku believe,neutral,0.9848821759223938
,halos puno nya rin ng mga asymptomatic at mild covid patients ang santa rosa community isolation facility sa santa rosa city laguna dati itong gusali ng isang eskwelahan nya ginawang isolation facility dahil sa tumataas nya kaso ng covid doon via,neutral,0.9929161071777344
,what the fuck is wrong with some people why would you believe that this girl is some kind of government agent let alone send her abuse welsh teen ini hospital with covid targeted onlen by anti vaxxers coronavirus the guardian,neutral,0.987007200717926
,great informasi but lot of countries like uk don believe will accept anything involving sinovac,neutral,0.9952297210693359
,looking at this grafik seems full vac does belum protect as much as aku are given tryout believe against hospitalisation amp death,neutral,0.9967033267021179
,no no no you ve got itu wrong what is clever is belum telling anybody dan the sama es who lack cognitive ability tryout critique information then believe everything is fine terima kasih untuk publishing numbers that is what belum apa on,neutral,0.9122102856636047
,hard tryout believe itu has been months since has taken over leadership of wonder if believe itu was the best decision kingston council leader ousted at key moment ini the coronavirus crisis,neutral,0.9752275347709656
,ask your local veterinarian if you don believe health canada,neutral,0.9970855116844177
,are you aware of false churches church that belum belum be traced tryout apostolic succe ion historical origin is false church an anglican but masih believe that pope is the head of the church untuk your informasi pope has given green terang tryout covid vaccines,neutral,0.9965851306915283
,just could belum believe itu st louis mom her children all battling covid,neutral,0.9972013235092163
,believe adek was the plan all along dan the answer will be more tyranny get your head on straight cuz you reply going tryout need tryout be clear dan strong this fall,neutral,0.9939654469490051
,flat earth belum be gateway tryout believing ini more dangerous conspiracy theories the difference between flat earther dan person who thinks the world governments deliberately engineered the covid pandemic is one of degree rather tahan kind,neutral,0.9908562898635864
,save your life save others lives tryout end coronavirus covid got my booster too this believes ini the usah amp her people,neutral,0.975222110748291
,evento expointer feira ir promover es educativas deh preven covid todas as pe oas apa ar por triagem cada vez que ace arem local haver verifica deh temperatura orienta quanto ao uso lah scara,neutral,0.8839564323425293
,falleci otro sacerdote este lunes por ntomas asociados al coronavirus otros contin an batallando por sus vidas,neutral,0.9970345497131348
,how tryout promote global health dan health systems resilience ahead of the health ministers meeting on september you belum read all the preliminary policy recommendations by task force on global health dan here,neutral,0.9967445135116577
,there are far more people unvaccinated against covid simply because mereka don want tryout get don believe ini the science dan atau have politicized itu tahan there are people who belum because of medical conditions atau lack of resources,neutral,0.8615307807922363
,at aku reply committed tryout fighting dan proud tryout share today update on our investigational oral antiviral therapy if succe ful aku believe this therapy could help reduce severity of illne among broad population of patients,neutral,0.9666741490364075
,desde lah alcald deh priorizamos lah salud intensificando las medidas deh prevenci nos sumamos al llamado lah conciencia colectiva para cortar lah cadena deh contagio deh lah usah el tapaboca cuidarse es gratis,positive,0.9709956049919128
,good trouble is england belum even friends with itself particularly since division caused by brexit abandonment of leadership on causes ever more division on masks amp apa ports at pool hari bloke was moaning about use of non white brit on poster promoting swimming,neutral,0.9956998825073242
,making the vaccine readily available but doing little tryout promote itu is doing the bear minimum tryout fight the pandemic itu like he raising the white flag,neutral,0.9801724553108215
,dear all itu just suggestion believe the vaccination against covid harus be mandatory untuk everybody ini the world this is the best way tryout memakai the world tryout win this great war against covid sesegera mungkin vaccines untuk all,positive,0.649799644947052
,dear all itu just suggestion believe the vaccination against covid harus be mandatory untuk everybody ini usah dan around the world this is the best way tryout memakai usah dan the world tryout win this great war against covid sesegera mungkin,neutral,0.44272172451019287
,believe that the workplace is permanently changed because of covid dan this will benefit women with more hybrid work models double income families will be able tryout more easily integrate work dan private life learn more,neutral,0.989168643951416
,neither recent covid infection nor recent negative test will substitute untuk two shots this is statement is unscientific but because itu coming dari politician some people will accept itu as true wow unbelievable,neutral,0.8933302760124207
,itu sucks when you don believe ini covid dan the rest of the world does,neutral,0.9891169667243958
,is she gonna memakai push untuk wisconsinites tryout get the covid vaccine because promoted forward conservative agenda yesterday with no mention of vaccines,neutral,0.9917639493942261
,biz vir unuttuk sama vir bizi unutmad hastanelerin iya ujian nasional bak mlar olmayan covid hastalar yla dolarken nl belum kayb dayand,neutral,0.9792391657829285
,when law forces an individual tryout choose between following her religious beliefs atau forfeiting benefits the law places substantial burden on the individual bebas exercise of religion district judge paul maloney,neutral,0.9960201382637024
,conoce eulalia una promotora deh salud comunitaria en que se encuentra en primera nea realizando tamizajes en centros deh vacunaci contra el covid para detectar referir personas con enfermedades cara nicas,neutral,0.983993649482727
,the masalah is religion if you believe your god entitles you tryout know something supernaturally magic happens when an egg is fertilized you reply the masalah,neutral,0.996670663356781
,sayang sa bakan sizi bir bakandan ziyade hekim olarak yorum bence olmak istemeyen hai bir vatanda yuk sizden ricam toplumu net bilgilendirmek amac yla nas covid tablosu yayinlaniyorsa ift doz olduktan sonra covid belirtisi hari,neutral,0.9577639102935791
,the government has contracted zoomlion medical waste subsidiary of jospong group of companies jgc tryout properly dispose of medical waste generated dari the ongoing covid vaccination exercise nationwide,neutral,0.9964029788970947
,hazard of believing your own,neutral,0.9943994879722595
,oh tolong ivermectin is prescribed tryout people untuk treating all kinds of conditions dari rheumatoid arthritis tryout lyme disease tryout malaria dan fungal infections dan viruses dan aku what ivermectin stops covid virus dari replicating within harus,neutral,0.9967250227928162
,larry elder is also anti choice dan does belum believe ini mask atau vaccine mandates if you don want ca tryout follow tak abortion ban atau fl covid spread,neutral,0.993775486946106
,untvnewsrescue ayon sa ched wala pang isang porsyento sa kabuuang bilang ng sekolah personnel at estudyante ang nahawaan ng covid at ang lahat ng mga ito sayang pawang nakaranas lamang ng mild symptoms,neutral,0.9866850972175598
,koronavir sle cadelede meb renci ba nya ayr lacak eyi klad timeline di er lkelerde ise durum olduk farkl abd renci ba nya bin dolar sayang rken hollanda bin pound sayang rd,neutral,0.9922877550125122
,mereka need tryout tinggal out of the hospital too when mereka get covid delta taking beds amp care which person who believes ini doctors nurses amp scientist mau need,neutral,0.9897701740264893
,optimistic words dan growth charts belie the lived experience of real australians who sih through the spin,neutral,0.9943885207176208
,sabah saatlerinde deh er kazanan bitcoin seviyesinde fiyatlan yor whatsapp giri takvim,positive,0.5788702368736267
,con lah que tenemos encima como para pasar deh lah vacunaci,positive,0.6234002709388733
,fedex expre malaysia has experienced increased volume demand during the covid pandemic driven by the increase of commerce purchases among malaysians managing director sc chong said read more,neutral,0.9956653714179993
,the iri is real my sister believes that the coronavirus belum be transmitted through food dan doesn allow me tryout eat raw things,neutral,0.9952137470245361
,fact of anak-anak that test positive tryout will get di belum believe the evil lies of the lnp dan their media mouthpieces mereka will sacrifice our children on the altar of profit,neutral,0.9913895726203918
,reminding everyone again that mr toole who is trying tryout become our prime minister has told ujian sekolah ini video that he believes the kenney alberta approach tryout covid is the model all of canada should have used thousands of more canadians would be dead had he been pm ini,neutral,0.996542751789093
,learn your greek alphabet because that how mereka are labeling new sok called strains of covid,neutral,0.9956438541412354
,that the government is too incompetent tryout design scrupulous dan equitable economic program is quite believable,neutral,0.994966447353363
,survey reveals why mi saya ippi has nation lowest rate untuk don believe vaccine is safe don trust government amp are masih waiting tryout sih how the affects others,neutral,0.9979562759399414
,aku should take nece ary precautions with respect tryout covid but aku also understand that aku di have everlasting life if aku believe ini jesus sok you won be taking up hospital beds then,neutral,0.9714824557304382
,just selamat an ini the park who said he believes covid is isu bohong by the government mereka walk among ujian sekolah,neutral,0.7036891579627991
,the central corridor has multimodal transpostrategy that would like eabc tryout promote dan di eminate other areas discu edisi include elimination of covid related ntbs dan facilitation of transpoacro ports dan along the corridors tryout boost intra eac trade,neutral,0.9834905862808228
,don leave out the ones that believe internet preachers claiming the shot is the mark of the beast dan those that think the vax magnetizes the injection site,neutral,0.9955698847770691
,this is person actively seeking knowledge how di you handle someone with the statement weed smoke dan tobacco smoke kills coronavirus ini other words belum questioning but believing that something is fact note don know if this is true atau belum haven read french study,negative,0.5410662889480591
,couche tard hopes covid vaccine promotion will mitigate delta challenges,neutral,0.9944995641708374
,stop judging the poor nurse dan read sih what her colleague said about her uncle these nurses know what the authorities are hiding them just cyaa talk benci society mereka have believing ini drug like is the lanjut jesus,negative,0.505879819393158
,regarding covid there are of po ibilities on the actions that biden administration is taking mereka believes covid is serious health risk if sok mereka are knowingly putting american lives at risk by allowing millions of people illegally enter our southern boarder,neutral,0.9952000379562378
,con mucho gusto nos hemos sumado lah difusi deh estas inspiradoras historias deh en tiempos deh deh sociedad civil que reacciona colabora esto tambi es denle plebes el es gratis es una forma deh ayudar osc,positive,0.9941195249557495
,if anyone believes this tripe then mereka are fools aku all know what is weakening the immune system,neutral,0.990810751914978
,aislamiento por es insoportable en medio deh los constantes apagones se quejan los luego esto,neutral,0.9941755533218384
,analysts believe that the crisis ini belum spark another uprising ini iran that will lead tryout the overthrow of the regime,neutral,0.9977483153343201
,randomized trial of community level mask promotion ini rural bangladesh during covid shows that the intervention tripled mask usage dan reduced symptomatic infections demonstrating that promoting community mask wearing belum improve public health,neutral,0.9770039916038513
,mau tertawa afectado lah pandemia deh lah covid lah natalidad,positive,0.9972668886184692
,the sample size was participants dan itu age range was years dan above dari the analysis of the replies mereka received dari the participants of the respondents believe the covid vaccine is belum safe while believe all the other vaccines are belum safe,neutral,0.9523460865020752
,interestingly there are some who believe natural remedies dan alternatives are safer tahan the vaccine itu this kind of mentality that is causing problems untuk the covid vaccine enrollment program,neutral,0.9749810099601746
,muere adalberto lvarez el caballero del son famosos se suman campa para promover lah vacunaci confiesa que padece disautonom como secuela deh covid nos platica sobre lah segunda temporada deh big sky con,positive,0.8758921027183533
,ekonomi itimsizlik cinayetler covid lteci sorunu,neutral,0.9967175126075745
,is covid the present hari manifestation of darwin theory of survival of the fittest itu just mau be vaccinated fittest unvaccinated belum atau divine intervention vaccines god made po ible unvaccinated maaf unbelievers fake christians of the sick amp dying unvaccinated,neutral,0.9960249662399292
,is there any information on the whatsapp campaign untuk covid vaccination ini whatsapp does whatsapp government di any promotion tryout encourage vaccination apafrom the ads by federal government where belum find the latest information on vaccination rates ini whatsapp terima kasih,neutral,0.7441560626029968
,robedavid steele veteran of the ujian sekolah marine corps dan qanon supporter promoted several conspiracy theories including one that said covid was isu bohong he also promoted an anti vaccination campaign now he dead dari covid,neutral,0.9960590600967407
,when the oppn dan dmk scared the against vax thehindu proudly reported itu now when there is significant progre why does no media properly highlight except perhaps xpre,neutral,0.9949583411216736
,very important tryout hear nz succe es ini control dan supre ion of covid as uk nation govts capitulate tryout covid give up on preventing transmi ion infection promoting itu as inevitable aku will all be infected dan nothing belum be done itu belum true,negative,0.9017588496208191
,idaho student speaks clearly aku idahoans are sama aku reply educated amp aku belum be fooled into believing that something exists when the opposite is true high sekolah student says wear mask,neutral,0.9948133230209351
,kakak torrent kasih natin kayak ayan chz,neutral,0.701384961605072
,naturally people die of course some post vaccine literally no one has died because of covid vaccination hard tryout believe people believing fictional misinformation such as what believes this is the masalah people too thick tryout understand fact vs fiction,neutral,0.9585169553756714
,taena banget di nya lang kayak talaga tayo tamaan ng asteroid paikot ikot tong covid nya tryout wala nang katapusan putangina mu,positive,0.9471457004547119
,sama alive masih now ini rd year of covid time sama praising allah the my creator you also be obedient tryout him god ble all late believers,neutral,0.9866661429405212
,this is promoting degeneron amp is atur up infusion centers tryout inject you at jab the covid vaccine is bebas abbott is belum trying tryout save lives he atau political donor is profiting dari this explains his opposition tryout mask mandates he wants ujian sekolah tryout get covid,neutral,0.9815794229507446
,halah mu nya variant hindi nya natalab ang vaccine,positive,0.6861960291862488
,ways should mempersiapkan untuk the year big rush before you know itu the shopping season will be here the second holiday season since which drove off the charts via,neutral,0.9934031367301941
,on track sinasadya nilang pataasin ang cases para magkandamatay ang mga tao ba di nya lang kayak sila ang magkandamatay,neutral,0.8485499620437622
,patayin niyo nya lang kayak aku,negative,0.9972251653671265
,the governor of mi saya ippi ini the usah affirms that people ini the state have boleh fear of covid because mereka believe ini eternal life ini other words aku got lot of dumb people ini mi saya ippi,neutral,0.9953017234802246
,what if the covid vaccine is secret plan by the new world order tryout kill off the population who believe ini conspiracy theories,neutral,0.9775213003158569
,single dose ini healthy individuals with pasti covid infections seem tryout provide better tahan double doses ini covid unexposed individuals new study found that the same is true untuk patients with dise,positive,0.6664356589317322
,sok junhao will resume their pre arranged schedules ini china that were cancelled due tryout covid dan svt tryout promote as ot untuk the lanjut coba,neutral,0.9934371113777161
,this is terrible news belum only itu mutated too fast since delta variant but itu is also potentially vaccine resistant aku have significant paof population does belum believe ini vaccination dan benci masks even mereka clearly save lives,negative,0.8933042287826538
,the only reasons stated ini the notice that pledis put out was mereka have promotions solo activities tryout di there that was postponed due tryout covid dan that while mereka reply there mereka ll spend some time with family before coming back,neutral,0.9916061162948608
,anyone masih believing this rubbish actually feel maaf untuk dan sama going tryout have tryout insist that you are mentally retarded,neutral,0.9971938133239746
,dari ecq mecq tryout pasq real fast praying this year christmas will be better untuk all of ujian sekolah magkatotoo kayak yun sinabi ini ntf against covid chief carlito galvez nya better christmas ang mararanasan natin this year,neutral,0.6300078630447388
,mutare city health promotions officer margaret mungayi makes presentation on the covid situation ini mutare at health promoters handphone training on enhancing the role of hps ini rapid response,neutral,0.9968599081039429
,found something that made me sick beyond belief dan itu belum watch horrible videos emerge dari afghanistan amid biden disaster via way tryout go joe,neutral,0.9956951141357422
,corona,positive,0.7285121083259583
,trying tryout figure out how when are vaxxed oh yeah forgot aku need tryout manipulate people into believing that every child needs the shot,neutral,0.9938780665397644
,you don really believe mereka earned that approval di you,neutral,0.9944489002227783
,why using fear tryout promote covid vaccination dan mask wearing could backfire,neutral,0.9967858791351318
,sigh why are there sok many ignorant conspiracy believing people ini the world who don want the covid vaccine aku mereka reply scared of the unknown but why di mereka choose tryout ignore all people who ve died atau are ill with the disease itself atau just trust ini real science,neutral,0.9822085499763489
,didn sayang more vulnerable tahan anyone else ur words indigenous are paof our vulnerable population have cancer dan have rheumatoid disease sok aku are also as said before itu belum black vs white but scale of susceptibility,neutral,0.9676474332809448
,the survey will ask patients about the impact of the covid pandemic on the care mereka received dan will give them the opportunity tryout share their experiences as jadi as tryout sayang what improvements mereka believe are nece ary ini irish hospitals,neutral,0.9916723370552063
,the pandemic has accelerated trends hybrid remote work growth ini the market share of implementation of automation dan artificial intelligence tryout addre disruptions,neutral,0.9931311011314392
,oh chloe mrozak you are now the poster child untuk the community untuk one will never let you forget this every year when this comes up ini my memories on you better believe ll be retweeting this my god you usele twit,neutral,0.9929689764976501
,landcouncil pregnant atau just had baby don mi the drop ini vaccination clinic this friday ini cramlington experienced staff will be there tryout answer any questions atau concerns antenatal clinic at northumbria way hospital cramlingt,neutral,0.9955755472183228
,don believe word this pseudoscientist fauci says he is pathological liar dan scoundrel,neutral,0.9957549571990967
,seryoso ba sila baka naman mau labs nya gumagawa nya nito di nya tayo natapos eh grabe ah di apa tapos ang delta mau mu naman lakas maka mi universe eh hayst kailan kayak matatapos,positive,0.9193996787071228
,september combatir el edadismo en los sistemas deh salud mau promover sistemas deh salud anti edadistas basadas en las experiencias deh lah covid interpretaci simult nea al ingl espa online portugu registro,positive,0.6260488629341125
,this afternoon miri lawrence dan will be presenting at the annual konferensi on some the ways that covid has changed religious belief dan practice research that forms paof our project on how covid has changed our domestic lives,neutral,0.9966817498207092
,shame on all bullies who promote needle covid deaths georgia vaccine site had tryout close setelah protesters bullied health care workers this is absolutely wrong,neutral,0.9959548711776733
,tryout sih is tryout believe but ok let go,neutral,0.997409999370575
,covid salg recinde okullarda ze itime ara verilmesinden dolay yakla ld kontak kapatan ve zor nler ge iren servis of rleri okullar tekrar kapanaca ndan dolay tedirgin olduklar belirtti,neutral,0.9965587258338928
,time tryout promote analysts that actually enjoy the modern permainan of baseball dan let these jag bags yell at clouds,neutral,0.9215536713600159
,the policies thus create feedback loop ini which the measures themselves sow the fear that makes citizens tryout believe their risk of dying dari covid is hundreds of times greater tahan itu really is which ini turn causes them tryout suppomore lockdown measures,neutral,0.9740321040153503
,nuevos casos deh lah covid alcanzaron ayer lah cifra deh mientras se lamentaron fallecidos sigue lah batalla,negative,0.945551872253418
,interesting since there are numerous articles indicating patients with rheumatoid arthritis have higher risk of covid dan severity of illne,neutral,0.9927634596824646
,bienvenido septiembre para el mundo cuidarse deh lah pandemia que nos azota seamos responsables por todos lah bella seguir en su batalla contra lah triunfar,neutral,0.46991780400276184
,nosotras somos unas blogueras inmunizadas postee como fue mi dia deh vacunas junto mi dupla especial isabelita,neutral,0.9904924035072327
,the biden administration believes that aku are nothing but guinea pigs top fda vaccine regulators resign with administration backing of covid booster reportedly factor just the news,neutral,0.9969795942306519
,seriously belum believe mereka have tryout saya ue this warning humans really are fking stupid as shit,neutral,0.9982520937919617
,somehow the bastards will get back ini stupid people will believe msm about how he cured covid dan saved the economy,neutral,0.995781421661377
,is such an exemplary leader great tryout sih that he is going tryout lead hubungi untuk pandemic dan epidemic intelligence with all the boleh ons that have taught ujian sekolah believe dari chikwe will help the world ini preventing amp proper responding tryout lanjut pandemics,neutral,0.6384363770484924
,don believe itu would be po ible but if the watchdog said sok aku,neutral,0.5247164964675903
,while this is an op edisi believe this is an important read itu gives you insight dari front lines on the seven stages of what severe covid looks like don put your family friends neighbors amp healthcare workers through this get vaccinated,neutral,0.9848596453666687
,the covid deaths ini were reportedly the exce deaths were over though suggesting far more people died of covid tahan were accounted untuk the true covid death count is believed tryout be above people as of mau,neutral,0.991613507270813
,how much of dingbat di you have tryout be tryout resign dari your high paying job because you refuse tryout get bebas vaccine that helps protect you against virus that crippled the entire world untuk year dan half belum believe people this stupid even had jobs tryout begin with,neutral,0.9692850708961487
,according tryout police the laki-laki dewasa believes chlorine dioxide is cure untuk covid dan told authorities that the machine he uses tryout produce itu is the same machine he uses tryout clean pools,neutral,0.9949575066566467
,twitter is belum allowing me tryout retweet atau like this post ini an attempt tryout prevent itu untuk reaching who ini earth these think mereka are dan masih cannot sih what mereka are doing itu unbelievable,neutral,0.9852123260498047
,cannot fucking believe setelah year dan half of this aku reply masih having this dumba covid is just the flu debate,neutral,0.9971005320549011
,okay that out of the way sok an important responsibility of being libertarian is taking personal responsibility untuk your political beliefs untuk example when heard the survival rate untuk covid went dan did my research dan discovered that the cdc never released,neutral,0.9972749352455139
